row,original_name,normalized_name,group_title,country_hint,matched,tvg_id,epg_source_section,confidence,method
241,Telemundo Houston,TELEMUNDO HOUSTON,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
242,Telemundo Philadelphia,TELEMUNDO PHILADELPHIA,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
243,Telemundo 51 KNSO Merced,TELEMUNDO 51 KNSO MERCED,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
244,Telemundo 39 KTAZ Phoenix,TELEMUNDO 39 KTAZ PHOENIX,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
245,Telemundo 19 KFBI Medford,TELEMUNDO 19 KFBI MEDFORD,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
246,Telemundo New Orleans HD,TELEMUNDO ORLEANS,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
247,Telemundo 46 KXTQ Lubbock,TELEMUNDO 46 KXTQ LUBBOCK,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
248,Telemundo 33 KCSO Sacramento,TELEMUNDO 33 KCSO SACRAMENTO,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
249,Telemundo 17 KUTU Tulsa,TELEMUNDO 17 KUTU TULSA,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
250,Telemundo 34 WZDC Washington DC,TELEMUNDO 34 WZDC WASHINGTON DC,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
251,Telemundo 52 Los Angeles,TELEMUNDO 52 LOS ANGELES,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
252,Telemundo 31 WTMO Orlando,TELEMUNDO 31 WTMO ORLANDO,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
253,Telemundo 34 WZTD Richmond VA,TELEMUNDO 34 WZTD RICHMOND VA,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
254,Telemundo 30 WWDT Naples,TELEMUNDO 30 WWDT NAPLES,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
255,Telemundo 27 KOHA Omaha,TELEMUNDO 27 KOHA OMAHA,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
256,Telemundo 30 WRMD Tampa,TELEMUNDO 30 WRMD TAMPA,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
257,Telemundo Internacional ᴴᴰ | MX,TELEMUNDO INTERNACIONAL MX,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
258,TELEMUNDO New York,TELEMUNDO YORK,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,95,review_required
259,Galavision Austin HD,GALAVISION AUSTIN,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
260,Galavision East HD,GALAVISION,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
261,Galavision Fresno HD,GALAVISION FRESNO,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
262,Galavision Houston HD,GALAVISION HOUSTON,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
263,Galavision Los Angeles HD,GALAVISION LOS ANGELES,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
264,Galavision Las Vegas HD,GALAVISION LAS VEGAS,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
265,Galavision RALEIGH HD,GALAVISION RALEIGH,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
266,Galavision New York HD,GALAVISION YORK,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
267,Galavision Philadelphia HD,GALAVISION PHILADELPHIA,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
268,Galavision Phoenix HD,GALAVISION PHOENIX,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
269,Galavision Sacramento HD,GALAVISION SACRAMENTO,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
270,Galavision SALT LAKE HD,GALAVISION SALT LAKE,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
271,Galavision San Antonio HD,GALAVISION SAN ANTONIO,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
272,Galavision San Francisco HD,GALAVISION SAN FRANCISCO,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
273,Galavision West HD,GALAVISION,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
274,GALAVISION ATLANTA HD,GALAVISION ATLANTA,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
275,Galavision MIAMI HD,GALAVISION MIAMI,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
276,UNIVISION MIAMI HD,UNIVISION MIAMI,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
277,UNIVISION NEW YORK HD  OP1,UNIVISION YORK OP1,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
278,UNIVISION DALLAS TX HD,UNIVISION DALLAS TX,TELEMUNDO-UNIMAS-UNIVISION-GALAVISION,,False,,,90,review_required
279,Baby First HD,BABY FIRST,INFANTILES,,True,BABY.FIRST.ph,epg_ripper_PH1,99,exact_name
280,Baby TV,BABY,INFANTILES,,True,BABY.TV.co,epg_ripper_CO1,99,exact_name
281,CARTOONITO HD,CARTOONITO,INFANTILES,,True,CARTOONITO..uy,epg_ripper_UY1,99,exact_name
282,Cartoonito,CARTOONITO,INFANTILES,,True,CARTOONITO..uy,epg_ripper_UY1,99,exact_name
283,Cartoon Network HD,CARTOON NETWORK,INFANTILES,,True,CARTOON.NETWORK..uy,epg_ripper_UY1,99,exact_name
284,Cartoon Network FHD,CARTOON NETWORK,INFANTILES,,True,CARTOON.NETWORK..uy,epg_ripper_UY1,99,exact_name
285,Cartoon Network HD,CARTOON NETWORK,INFANTILES,,True,CARTOON.NETWORK..uy,epg_ripper_UY1,99,exact_name
286,Cartoon Network,CARTOON NETWORK,INFANTILES,,True,CARTOON.NETWORK..uy,epg_ripper_UY1,99,exact_name
287,Discovery Kids HD,DISCOVERY KIDS,INFANTILES,,True,DISCOVERY.KIDS..uy,epg_ripper_UY1,99,exact_name
288,Discovery Kids | AR,DISCOVERY KIDS AR,INFANTILES,,False,,,95,review_required
289,Disney Channel HD,DISNEY,INFANTILES,,True,DISNEY..uy,epg_ripper_UY1,99,exact_name
290,Disney Channel  | AR HD,DISNEY AR,INFANTILES,,False,,,90,review_required
291,Disney Junior HD,DISNEY JUNIOR,INFANTILES,,True,DISNEY.JUNIOR.co,epg_ripper_CO1,99,exact_name
292,Disney Junior | AR,DISNEY JUNIOR AR,INFANTILES,,False,,,95,review_required
293,Nick Jr HD | MX,NICK JR MX,INFANTILES,,False,,,95,review_required
294,Nick Jr,NICK JR,INFANTILES,,True,NICK.JR..ph,epg_ripper_PH1,99,exact_name
295,NICKELODEON AR,NICKELODEON AR,INFANTILES,,False,,,95,review_required
296,NICKMUSIC,NICKMUSIC,INFANTILES,,True,Canal.NickMusic.ar,epg_ripper_AR1,99,exact_name
297,Tooncast HD (MX) (s),TOONCAST MX S,INFANTILES,,False,,,90,review_required
298,PAKAPAKA,PAKAPAKA,INFANTILES,,True,Canal.Pakapaka.ar,epg_ripper_AR1,99,exact_name
299,SEMILLITAS,SEMILLITAS,INFANTILES,,True,Canal.Semillitas.sv,epg_ripper_SV1,99,exact_name
300,CARTOONITO,CARTOONITO,INFANTILES,,True,CARTOONITO..uy,epg_ripper_UY1,99,exact_name
301,ZooMoo | AR,ZOOMOO AR,INFANTILES,,False,,,90,review_required
302,NOVELAS 6│Vix Mexicanas Retro,NOVELAS 6 VIX MEXICANAS RETRO,NOVELAS Y NOVELAS,,False,,,90,review_required
303,NOVELAS 9│Familia Peluche,NOVELAS 9 FAMILIA PELUCHE,NOVELAS Y NOVELAS,,False,,,90,review_required
304,NOVELAS 12│Vecinos,NOVELAS 12 VECINOS,NOVELAS Y NOVELAS,,False,,,90,review_required
305,NOVELAS 24│Marimar,NOVELAS 24 MARIMAR,NOVELAS Y NOVELAS,,False,,,90,review_required
306,NOVELAS 29│Rebelde,NOVELAS 29 REBELDE,NOVELAS Y NOVELAS,,False,,,90,review_required
307,NOVELAS 34│40 y 20,NOVELAS 34 40 Y 20,NOVELAS Y NOVELAS,,False,,,90,review_required
308,NOVELAS 35│Como dice el dicho,NOVELAS 35 COMO DICE EL DICHO,NOVELAS Y NOVELAS,,False,,,90,review_required
309,NOVELAS 36│Teresa,NOVELAS 36 TERESA,NOVELAS Y NOVELAS,,False,,,90,review_required
310,NOVELAS 42│Hasta que el dinero nos separe,NOVELAS 42 HASTA QUE EL DINERO NOS SEPARE,NOVELAS Y NOVELAS,,False,,,90,review_required
311,NOVELAS 43│La Usurpadora,NOVELAS 43 LA USURPADORA,NOVELAS Y NOVELAS,,False,,,90,review_required
312,NOVELAS 45│Una Familia de Diez,NOVELAS 45 UNA FAMILIA DE DIEZ,NOVELAS Y NOVELAS,,False,,,90,review_required
313,RT Español,RT ESPANOL,☕NOTICIAS☕,,False,,,90,review_required
314,DW Español,DW ESPANOL,☕NOTICIAS☕,,True,DW.ESPAÑOL.HD.uy,epg_ripper_UY1,99,exact_name
315,24 Horas HD,24 HORAS,☕NOTICIAS☕,,False,,,90,review_required
316,CNN Espanol,CNN ESPANOL,☕NOTICIAS☕,,True,CNN.Español.co,epg_ripper_CO1,99,exact_name
317,CNN en Español HD| AR,CNN EN ESPANOL AR,☕NOTICIAS☕,,False,,,95,review_required
318,CNN Chile,CNN CHILE,☕NOTICIAS☕,cl,True,Canal.CNN.Chile.cl,epg_ripper_CL1,100,exact_name+country
319,CNN Chile HD,CNN CHILE,☕NOTICIAS☕,cl,True,Canal.CNN.Chile.cl,epg_ripper_CL1,100,exact_name+country
320,CNN International SD,CNN INTERNATIONAL,☕NOTICIAS☕,,True,CNN.INTERNATIONAL.in,epg_ripper_IN4,99,exact_name
321,CNN International HD,CNN INTERNATIONAL,☕NOTICIAS☕,,True,CNN.INTERNATIONAL.in,epg_ripper_IN4,99,exact_name
322,France 24 Latino,FRANCE 24,☕NOTICIAS☕,fr,True,France.24.fr,epg_ripper_FR1,100,exact_name+country
323,NTN24,NTN24,☕NOTICIAS☕,,True,NTN24.co,epg_ripper_CO1,99,exact_name
324,CNN Espanol,CNN ESPANOL,☕NOTICIAS☕,,True,CNN.Español.co,epg_ripper_CO1,99,exact_name
325,Telehit HD,TELEHIT,MUSICA,,True,Canal.Telehit.ar,epg_ripper_AR1,99,exact_name
326,MTVU East,MTVU,MUSICA,,False,,,90,review_required
327,HTV,HTV,MUSICA,,True,Canal.HTV.ar,epg_ripper_AR1,99,exact_name
328,Quiero Musica,QUIERO MUSICA,MUSICA,,False,,,90,review_required
329,Farra Music,FARRA MUSIC,MUSICA,,False,,,90,review_required
330,MTV MX,MTV MX,MUSICA,,False,,,95,review_required
331,Costa Rica | ENLACE JUVENIL,COSTA RICA ENLACE JUVENIL,RELIGION,cr,False,,,83,review_required
332,María Visión Mexico,MARIA VISION MEXICO,RELIGION,mx,True,Canal.María.Visión.mx,epg_ripper_MX1,94,fuzzy_country
333,Religiosos - Enlace,RELIGIOSOS ENLACE,RELIGION,,False,,,95,review_required
334,Religiosos - Enlace Juvenil,RELIGIOSOS ENLACE JUVENIL,RELIGION,,False,,,90,review_required
335,Religiosos - TeleBendicion HD [RD],RELIGIOSOS TELEBENDICION RD,RELIGION,,False,,,0,no_candidate
336,Religiosos - Solidaria TV FHD [Es],RELIGIOSOS SOLIDARIA TV ES,RELIGION,,False,,,0,no_candidate
337,Religiosos - TV Mana HD  [Arg],RELIGIOSOS TV MANA ARG,RELIGION,,False,,,0,no_candidate
338,Religiosos - Esne TV,RELIGIOSOS ESNE,RELIGION,,False,,,90,review_required
339,Religiosos - Enlace,RELIGIOSOS ENLACE,RELIGION,,False,,,95,review_required
340,Religiosos - Enlace Juvenil,RELIGIOSOS ENLACE JUVENIL,RELIGION,,False,,,90,review_required
341,Bethel,BETHEL,RELIGION,,False,,,90,review_required
342,EWTN ESPAÑOL,EWTN ESPANOL,RELIGION,,False,,,95,review_required
343,Cristiana TV | ES,CRISTIANA TV ES,RELIGION,,False,,,90,review_required
344,EWTN | US,EWTN US,RELIGION,,False,,,90,review_required
345,Extrema TV | CR,EXTREMA TV CR,RELIGION,,False,,,90,review_required
346,Faro de Santidad TV | PR,FARO DE SANTIDAD TV PR,RELIGION,,False,,,0,no_candidate
347,Gospel Movies Television | BR,GOSPEL MOVIES TELEVISION BR,RELIGION,,False,,,90,review_required
348,JBN Internacional | HN,JBN INTERNACIONAL HN,RELIGION,,False,,,90,review_required
349,MovieFE | VE,MOVIEFE VE,RELIGION,,False,,,90,review_required
350,Nuevo Tiempo | BR,TIEMPO BR,RELIGION,,False,,,90,review_required
351,Orbe 21 | AR,ORBE 21 AR,RELIGION,,False,,,90,review_required
352,ZOEY TV,ZOEY,RELIGION,,False,,,90,review_required
353,JN19 | PE,JN19 PE,RELIGION,,False,,,90,review_required
354,Canal ISB | CL,ISB CL,RELIGION,,False,,,90,review_required
355,Jehova TV | HN,JEHOVA TV HN,RELIGION,,False,,,90,review_required
356,NCTV | CL,NCTV CL,RELIGION,,False,,,90,review_required
357,Renuevo TV | US,RENUEVO TV US,RELIGION,,False,,,90,review_required
358,RVida TV | DO,RVIDA TV DO,RELIGION,,False,,,90,review_required
359,Salvacion TV | PR,SALVACION TV PR,RELIGION,,False,,,90,review_required
360,Sublime Gracia TV | AR,SUBLIME GRACIA TV AR,RELIGION,,False,,,0,no_candidate
361,Tele Familia | CO,TELE FAMILIA CO,RELIGION,,False,,,90,review_required
362,TV Aparecida | BR,TV APARECIDA BR,RELIGION,,False,,,90,review_required
363,TV Universal | BR,TV UNIVERSAL BR,RELIGION,,False,,,95,review_required
364,Vida Television | US,VIDA TELEVISION US,RELIGION,,False,,,90,review_required
365,3ABN LATINO,3ABN,RELIGION,,False,,,90,review_required
366,BOLIVIA TV SD,BOLIVIA TV,BOLIVIA,bo,False,,,83,review_required
367,BOLIVISION HD,BOLIVISION,BOLIVIA,bo,False,,,83,review_required
368,BOLIVISION SD,BOLIVISION,BOLIVIA,bo,False,,,83,review_required
369,RTP SD,RTP,BOLIVIA,bo,True,RTP.ΚΕΝΤΡΟ.gr,epg_ripper_GR1,99,exact_name
370,RTP HD,RTP,BOLIVIA,bo,True,RTP.ΚΕΝΤΡΟ.gr,epg_ripper_GR1,99,exact_name
371,Gigavision HD,GIGAVISION,BOLIVIA,bo,False,,,83,review_required
372,Gigavision SD,GIGAVISION,BOLIVIA,bo,False,,,83,review_required
373,BO: TVU OP1,BO TVU OP1,BOLIVIA,bo,False,,,83,review_required
374,Red AD Venir Internacional,RED AD VENIR INTERNACIONAL,BOLIVIA,bo,False,,,83,review_required
375,Red Uno Santa Cruz,RED UNO SANTA CRUZ,BOLIVIA,bo,False,,,0,no_candidate
376,Unitel*,UNITEL,BOLIVIA,bo,False,,,83,review_required
377,CHI | ETC TV,CHI ETC,CHILE,cl,False,,,83,review_required
378,CHI | TELETRAK,CHI TELETRAK,CHILE,cl,False,,,0,no_candidate
379,CHI | LA RED,CHI LA RED,CHILE,cl,False,,,83,review_required
380,CHI | LA REDᴴᴰ,CHI LA REDHD,CHILE,cl,False,,,83,review_required
381,CHI | TVN,CHI TVN,CHILE,cl,False,,,88,review_required
382,CHI | TVNᴴᴰ (E),CHI TVNHD E,CHILE,cl,False,,,83,review_required
383,CHI | TVN,CHI TVN,CHILE,cl,False,,,88,review_required
384,CHI | MEGA OP1,CHI MEGA OP1,CHILE,cl,False,,,83,review_required
385,CHI | MEGA OP2,CHI MEGA OP2,CHILE,cl,False,,,83,review_required
386,CHI | MEGA OP3,CHI MEGA OP3,CHILE,cl,False,,,83,review_required
387,CHILEVISION,CHILEVISION,CHILE,cl,True,Canal.Chilevisión.(CHV).cl,epg_ripper_CL1,98,fuzzy_high
388,CHI | CHILEVISIONᴴᴰ,CHI CHILEVISIONHD,CHILE,cl,False,,,83,review_required
389,CHILEVISIONᴴᴰ,CHILEVISIONHD,CHILE,cl,False,,,83,review_required
390,CHI | CANAL 13,CHI,CHILE,cl,True,TV.Chile.cl,epg_ripper_CL1,94,fuzzy_country
391,CHI | CANAL 13ᴴᴰ (E),CHI 13HD E,CHILE,cl,False,,,83,review_required
392,CHI | CANAL 13ᴴᴰ,CHI 13HD,CHILE,cl,False,,,83,review_required
393,CHI | CANAL 13Cᴴᴰ,CHI 13CHD,CHILE,cl,False,,,83,review_required
394,CHI | 24 HORASᴴᴰ,CHI 24 HORASHD,CHILE,cl,False,,,83,review_required
395,CHI | TELETRAKᴴᴰ,CHI TELETRAKHD,CHILE,cl,False,,,83,review_required
396,CHI | TELETRAKᴴᴰ (E),CHI TELETRAKHD E,CHILE,cl,False,,,83,review_required
397,CHI | ETC TVᴴᴰ,CHI ETC TVHD,CHILE,cl,False,,,83,review_required
398,CHI | ETC TVᴴᴰ,CHI ETC TVHD,CHILE,cl,False,,,83,review_required
399,CHI | LA REDᴴᴰ,CHI LA REDHD,CHILE,cl,False,,,83,review_required
400,CHI | CANAL 13C,CHI 13C,CHILE,cl,False,,,83,review_required
401,CHI | CANAL 13Cᴴᴰ,CHI 13CHD,CHILE,cl,False,,,83,review_required
402,CHI | 24 HORAS (DTV),CHI 24 HORAS DTV,CHILE,cl,False,,,83,review_required
403,CHI | 24 HORASᴴᴰ,CHI 24 HORASHD,CHILE,cl,False,,,83,review_required
404,CH: TV+ (E),CH TV+ E,CHILE,cl,False,,,83,review_required
405,CH: 13T (Teleserie),CH 13T TELESERIE,CHILE,cl,False,,,83,review_required
406,CH: CAMARA DE DIPUTADOS HD,CH CAMARA DE DIPUTADOS,CHILE,cl,False,,,0,no_candidate
407,CH: TV SENADO HD,CH TV SENADO,CHILE,cl,False,,,88,review_required
408,CHI || Rec TV FHD,CHI REC TV,CHILE,cl,False,,,83,review_required
409,CHILE | REC TV,CHILE REC,CHILE,cl,False,,,83,review_required
410,CH: CDO Premium HD,CH CDO,CHILE,cl,False,,,83,review_required
411,CH: CDO,CH CDO,CHILE,cl,False,,,83,review_required
412,CL: Canal 13E HD,CL 13E,CHILE,cl,False,,,83,review_required
413,CL: Canal 13E SD,CL 13E,CHILE,cl,False,,,83,review_required
414,CL: Canal 13P HD,CL 13P,CHILE,cl,False,,,83,review_required
415,CL: Canal 13P SD (S),CL 13P S,CHILE,cl,False,,,83,review_required
416,Win Sports SD,WIN SPORTS,COLOMBIA,co,True,Win.Sports.co,epg_ripper_CO1,100,exact_name+country
417,Win Sports HD,WIN SPORTS,COLOMBIA,co,True,Win.Sports.co,epg_ripper_CO1,100,exact_name+country
418,Win Sports + SD,WIN SPORTS +,COLOMBIA,co,False,,,100,review_required
419,Win Sports + HD,WIN SPORTS +,COLOMBIA,co,False,,,100,review_required
420,Win Sports + HD,WIN SPORTS +,COLOMBIA,co,False,,,100,review_required
421,Win Sports + FHD,WIN SPORTS +,COLOMBIA,co,False,,,100,review_required
422,Win Sports + HD,WIN SPORTS +,COLOMBIA,co,False,,,100,review_required
423,Canal 1 SD,,COLOMBIA,co,False,,,0,empty_name
424,Canal 1 HD,,COLOMBIA,co,False,,,0,empty_name
425,Caracol,CARACOL,COLOMBIA,co,True,Caracol.co,epg_ripper_CO1,100,exact_name+country
426,Caracol HD,CARACOL,COLOMBIA,co,True,Caracol.co,epg_ripper_CO1,100,exact_name+country
427,Caracol FHD,CARACOL,COLOMBIA,co,True,Caracol.co,epg_ripper_CO1,100,exact_name+country
428,Caracol Internacional HD,CARACOL INTERNACIONAL,COLOMBIA,co,True,Canal.Caracol.Internacional.cr,epg_ripper_CR1,99,exact_name
429,Caracol Internacional FHD,CARACOL INTERNACIONAL,COLOMBIA,co,True,Canal.Caracol.Internacional.cr,epg_ripper_CR1,99,exact_name
430,RCN,RCN,COLOMBIA,co,True,RCN.co,epg_ripper_CO1,100,exact_name+country
431,RCN HD,RCN,COLOMBIA,co,True,RCN.co,epg_ripper_CO1,100,exact_name+country
432,RCN FHD,RCN,COLOMBIA,co,True,RCN.co,epg_ripper_CO1,100,exact_name+country
433,RCN Internacional,RCN INTERNACIONAL,COLOMBIA,co,True,RCN.co,epg_ripper_CO1,94,fuzzy_country
434,RCN Nuestra Tele Int,RCN NUESTRA TELE INT,COLOMBIA,co,False,,,94,review_required
435,Cable Noticias HD,CABLE NOTICIAS,COLOMBIA,co,True,CableNoticias.co,epg_ripper_CO1,98,fuzzy_high
436,El Trece,EL TRECE,COLOMBIA,co,True,Canal.Trece.co,epg_ripper_CO1,94,fuzzy_country
437,NTN24,NTN24,COLOMBIA,co,True,NTN24.co,epg_ripper_CO1,100,exact_name+country
438,RCN Novelas,RCN NOVELAS,COLOMBIA,co,True,RCN.Novelas.co,epg_ripper_CO1,100,exact_name+country
439,Teleantioquia,TELEANTIOQUIA,COLOMBIA,co,True,Teleantioquia.co,epg_ripper_CO1,100,exact_name+country
440,CO | CARACOL HD2,CO CARACOL HD2,COLOMBIA,co,True,Caracol.co,epg_ripper_CO1,94,fuzzy_country
441,Canal Capital,CAPITAL,COLOMBIA,co,True,Canal.Capital.co,epg_ripper_CO1,100,exact_name+country
442,City TV,CITY,COLOMBIA,co,True,City.TV.co,epg_ripper_CO1,100,exact_name+country
443,Canal TRO,TRO,COLOMBIA,co,True,Canal.TRO.co,epg_ripper_CO1,100,exact_name+country
444,Señal Colombia,SENAL COLOMBIA,COLOMBIA,co,True,Señal.Colombia.co,epg_ripper_CO1,100,exact_name+country
445,Telecafe,TELECAFE,COLOMBIA,co,True,Telecafé.co,epg_ripper_CO1,100,exact_name+country
446,Telecaribe,TELECARIBE,COLOMBIA,co,True,Telecaribe.co,epg_ripper_CO1,100,exact_name+country
447,Telemedellin,TELEMEDELLIN,COLOMBIA,co,True,TELEMEDELLIN.co,epg_ripper_CO1,100,exact_name+country
448,TeleCafe HD,TELECAFE,COLOMBIA,co,True,Telecafé.co,epg_ripper_CO1,100,exact_name+country
449,Telecaribe HD,TELECARIBE,COLOMBIA,co,True,Telecaribe.co,epg_ripper_CO1,100,exact_name+country
450,TelePacifico HD,TELEPACIFICO,COLOMBIA,co,True,Telepacifico.co,epg_ripper_CO1,100,exact_name+country
451,City TV HD,CITY TV,COLOMBIA,co,True,City.TV.HD.ba,epg_ripper_BA1,99,exact_name
452,RADIO VALLENATOS CLASICOS,RADIO VALLENATOS CLASICOS,COLOMBIA,co,False,,,83,review_required
453,CALI TV,CALI,COLOMBIA,co,False,,,90,review_required
454,FOX COSTA RICA,FOX COSTA RICA,COSTA RICA,cr,True,Canal.FX.(Costa.Rica).cr,epg_ripper_CR1,98,fuzzy_high
455,Costa Rica | FOX +,COSTA RICA FOX +,COSTA RICA,cr,False,,,83,review_required
456,Costa Rica | FOX,COSTA RICA FOX,COSTA RICA,cr,True,Canal.FX.(Costa.Rica).cr,epg_ripper_CR1,95,fuzzy_country
457,CR: FUTV OP1,CR FUTV OP1,COSTA RICA,cr,False,,,83,review_required
458,Costa Rica | FUTV GRITALO,COSTA RICA FUTV GRITALO,COSTA RICA,cr,False,,,83,review_required
459,TDMAX HQ,TDMAX HQ,COSTA RICA,cr,False,,,83,review_required
460,TDMAX HD,TDMAX,COSTA RICA,cr,False,,,83,review_required
461,Costa Rica | TD+ 1 (S),COSTA RICA TD+ 1 S,COSTA RICA,cr,False,,,83,review_required
462,Costa Rica | TD+ 2 (S),COSTA RICA TD+ 2 S,COSTA RICA,cr,False,,,83,review_required
463,Costa Rica | Teleuno,COSTA RICA TELEUNO,COSTA RICA,cr,True,Canal.Telemundo.(Costa.Rica).cr,epg_ripper_CR1,94,fuzzy_country
464,CR | Teletica 7 OP1,CR TELETICA 7 OP1,COSTA RICA,cr,False,,,0,no_candidate
465,Costa Rica | Telered,COSTA RICA TELERED,COSTA RICA,cr,False,,,83,review_required
466,Repretel 4,REPRETEL 4,COSTA RICA,cr,False,,,0,no_candidate
467,Costa Rica | Repretel 6 Op1,COSTA RICA REPRETEL 6 OP1,COSTA RICA,cr,False,,,0,no_candidate
468,Costa Rica | Repretel 6 Op2,COSTA RICA REPRETEL 6 OP2,COSTA RICA,cr,False,,,0,no_candidate
469,CR | Teletica 7 OP2,CR TELETICA 7 OP2,COSTA RICA,cr,False,,,0,no_candidate
470,Costa Rica | Canal 8 HD,COSTA RICA,COSTA RICA,cr,False,,,99,review_required
471,Repretel 11,REPRETEL 11,COSTA RICA,cr,False,,,83,review_required
472,Canal 14 Tv Sur,TV SUR,COSTA RICA,cr,False,,,85,review_required
473,Costa Rica | Repretel 11 HD,COSTA RICA REPRETEL 11,COSTA RICA,cr,False,,,83,review_required
474,Costa Rica | Multimedios,COSTA RICA MULTIMEDIOS,COSTA RICA,cr,True,Canal.Multimedios.(Costa.Rica).cr,epg_ripper_CR1,98,fuzzy_high
475,Costa Rica | Trivision 36,COSTA RICA TRIVISION 36,COSTA RICA,cr,False,,,83,review_required
476,TICAVISION,TICAVISION,COSTA RICA,cr,False,,,83,review_required
477,COSTA RICA | TeleSur,COSTA RICA TELESUR,COSTA RICA,cr,False,,,88,review_required
478,COSTA RICA | Colosal,COSTA RICA COLOSAL,COSTA RICA,cr,False,,,83,review_required
479,COSTA RICA |  Tele sistemas,COSTA RICA TELE SISTEMAS,COSTA RICA,cr,False,,,83,review_required
480,COSTA RICA | Limon tv,COSTA RICA LIMON,COSTA RICA,cr,False,,,83,review_required
481,Costa Rica | Antena 6,COSTA RICA ANTENA 6,COSTA RICA,cr,False,,,83,review_required
482,Costa Rica | Cable Sur,COSTA RICA CABLE SUR,COSTA RICA,cr,False,,,83,review_required
483,Costa Rica | Sarapiquí TV,COSTA RICA SARAPIQUI,COSTA RICA,cr,False,,,83,review_required
484,Costa Rica | IQRADIO,COSTA RICA IQRADIO,COSTA RICA,cr,False,,,83,review_required
485,Costa Rica | NICOYA TV,COSTA RICA NICOYA,COSTA RICA,cr,False,,,83,review_required
486,Costa Rica | SAN VITO TV,COSTA RICA SAN VITO,COSTA RICA,cr,False,,,83,review_required
487,Costa Rica | Canal 88 Stereo,COSTA RICA STEREO,COSTA RICA,cr,False,,,83,review_required
488,COSTA RICA | Video Tour TV,COSTA RICA VIDEO TOUR,COSTA RICA,cr,False,,,83,review_required
489,Costa Rica | Repretel 6 Op3,COSTA RICA REPRETEL 6 OP3,COSTA RICA,cr,False,,,0,no_candidate
490,Costa Rica | Dreiko TV,COSTA RICA DREIKO,COSTA RICA,cr,False,,,83,review_required
491,Costa Rica | TVN Canal 14,COSTA RICA TVN,COSTA RICA,cr,False,,,92,review_required
492,Costa Rica | Voice Over Radio TV,COSTA RICA VOICE OVER RADIO,COSTA RICA,cr,False,,,83,review_required
493,Costa Rica | VM LATINO Canal 29,COSTA RICA VM,COSTA RICA,cr,False,,,83,review_required
494,Costa Rica | Canal Vintage Music,COSTA RICA VINTAGE MUSIC,COSTA RICA,cr,False,,,83,review_required
495,Costa Rica | Soy Plancha TV,COSTA RICA SOY PLANCHA,COSTA RICA,cr,False,,,83,review_required
496,Costa Rica | Extreme TV,COSTA RICA EXTREME,COSTA RICA,cr,False,,,83,review_required
